Wavelength,RH_R_P3,RH_DMSO_P3,LH_R_P1,LH_DMSO_P1,RH_P3,LH_P1
417.38,0.0254355347101083,0.00858639088745571,-0.104368141379921,-0.105029831387907,-0.127578842665759,-0.334242680389052
417.85,0.0233328975417652,0.0087959946996251,-0.105533705294941,-0.104270206600329,-0.128243234594506,-0.33232477077465
418.32,0.0213555633304516,0.00890488614745621,-0.106644504942205,-0.103278353336088,-0.128915670911039,-0.329959600627732
418.79,0.0196041693214507,0.00888880175451577,-0.107706542016562,-0.101993402022799,-0.129396620398053,-0.327025269126899
419.26,0.0180303421461141,0.00877055031017793,-0.108729733363549,-0.100475685961943,-0.129718457732705,-0.323609112178689
419.72,0.0166652522624485,0.00856401291754505,-0.10969668891858,-0.0987782265868593,-0.12984798244643,-0.319812599703485
420.19,0.0154508754106878,0.0082689430192771,-0.110646415939288,-0.0968407491315665,-0.129770232827523,-0.315489076712911
420.66,0.0144145678292406,0.00789738505583817,-0.11154996819478,-0.0947123611045121,-0.129470530888358,-0.310741563486748
421.13,0.0135174500575069,0.00746829531382868,-0.112397223153557,-0.0924085310211429,-0.129001463769671,-0.305627479132475
421.6,0.0128040196948619,0.00695731650542951,-0.113172909057177,-0.0899468349143345,-0.12826919876144,-0.300127662032827
422.07,0.0122269878822135,0.00637535962466495,-0.113866045299605,-0.0873548946914352,-0.127348193146038,-0.294322438034599
422.54,0.011773901859542,0.00571633332339345,-0.114466052722266,-0.0846592476194742,-0.126260553146039,-0.288266041466933
423.01,0.0114195540001594,0.00498051426569685,-0.114961573410162,-0.0818644257256632,-0.125062679747286,-0.282020443684683
423.48,0.0111955452093025,0.0041389983949051,-0.115356261958052,-0.0790454718190311,-0.123700195320081,-0.275628855691003
423.95,0.0110807714218426,0.00319484179572261,-0.115648482749733,-0.0762175313861475,-0.122223559326975,-0.269153387248501
424.41,0.0110736651303554,0.00216785496272362,-0.115841364695995,-0.0734735544720002,-0.120673156765656,-0.262779303860791
424.88,0.0111740523155463,0.00101336972043925,-0.115956245138828,-0.0707261469996006,-0.118981381343811,-0.256267357258081
425.35,0.0113836938981703,-0.000243914578593281,-0.116006451285947,-0.0680648139882623,-0.11717666735161,-0.249784467546219
425.82,0.0116970844409178,-0.00160083636325692,-0.116000515320743,-0.0654771932568233,-0.115274338997302,-0.243348851610564
426.29,0.0121298924569763,-0.00303909230525571,-0.115983699532704,-0.0630613681035079,-0.113219096417553,-0.236976666685358
426.76,0.012674909816797,-0.00454454505384953,-0.115962056146928,-0.060793946749316,-0.111029813394791,-0.23067250509732
427.23,0.0133319800434839,-0.00610669872699936,-0.115938450874834,-0.0586453014993513,-0.108717804998869,-0.22443813063083
427.69,0.014084667177195,-0.00763966447605496,-0.115958387226234,-0.0567679559774098,-0.106286589279859,-0.218401330893958
428.16,0.0149559434760829,-0.00921870765450879,-0.115996321526031,-0.0549622338813229,-0.103679456839847,-0.212300453666177
428.63,0.015927415692342,-0.010792055061972,-0.116062173412992,-0.053264994803081,-0.100944876999371,-0.206269427368607
429.1,0.0169821599450607,-0.0123180873620259,-0.116178712004134,-0.0517317456376137,-0.0980716616079288,-0.200304603930217
429.57,0.0181212034361707,-0.0138076443334031,-0.116333676008909,-0.0502823394896402,-0.095085188351085,-0.194413421033033
430.04,0.0193224920204793,-0.0152260665210319,-0.116541739204906,-0.0489663786049951,-0.0919858880104903,-0.188588387829676
430.51,0.020585430140202,-0.0165788338343769,-0.116797487553725,-0.0477387925794413,-0.0887893020357642,-0.182831968471597
430.97,0.0218761935214834,-0.0178359247890746,-0.117096677658592,-0.0466119761306306,-0.085574427249752,-0.177261751122545
431.44,0.0232468240087198,-0.0190510004854171,-0.117456766101333,-0.0455287570646445,-0.0822084649525255,-0.171631983338141
431.91,0.024665887439618,-0.0201967273737896,-0.117878152426223,-0.0445086290533222,-0.0787659386957323,-0.166059432030288
432.38,0.026145440138267,-0.0212842213372139,-0.118373057405281,-0.0435215996145981,-0.0752446775753655,-0.160545857220628
432.85,0.0276504429729382,-0.022296761789089,-0.118933369998513,-0.0426159068365318,-0.0716577153002397,-0.155067362644732
433.32,0.0292099862131655,-0.0232530362857674,-0.119572690985163,-0.0417354889842355,-0.067991703556992,-0.14962759596426
433.78,0.0307283301829053,-0.0241093174430095,-0.120230547674667,-0.0409656760015944,-0.064353923082606,-0.144304266994263
434.25,0.0323229586628093,-0.0249255603306,-0.120962945038629,-0.0401941079597605,-0.0605611446143686,-0.138875237174192
434.72,0.0339559318892881,-0.0256762362090522,-0.121749915404445,-0.0394361128074888,-0.0566924634239705,-0.133439569512448
435.19,0.0355696298541257,-0.0263431776195749,-0.122531297882827,-0.0387337997474587,-0.0527784357083724,-0.127975546212623
435.66,0.03716999122931,-0.0269307339970071,-0.123304530203765,-0.0380615701969852,-0.0488155285387676,-0.122485008127257
436.12,0.0387059385644627,-0.0274279683390076,-0.124031332290507,-0.0374311973693984,-0.0448982314099779,-0.117086864592984
436.59,0.040225527485243,-0.0278576249832746,-0.124720137949076,-0.0368135061874606,-0.0408649675043333,-0.111552215605991
437.06,0.0417033601193531,-0.0282122256326589,-0.125364924233108,-0.0361996840174226,-0.0367895938865236,-0.105998898727543
437.53,0.0430671722149778,-0.0284942080491381,-0.125880771138888,-0.0356322904542479,-0.0327160842968083,-0.100451536575783
438,0.0443276585840271,-0.0287126091554296,-0.126284042035385,-0.035091569177534,-0.0286350156610778,-0.0949159302853255
438.46,0.0454482264640055,-0.0288722959167507,-0.126560065084193,-0.0345915269758101,-0.0246418175189501,-0.0895212276755755
438.93,0.0464659240656274,-0.0289889507756894,-0.12671473287159,-0.0341152222908019,-0.0205719478940534,-0.084046286902123
439.4,0.0473691248884698,-0.0290632664349328,-0.126772862435757,-0.0336590380869074,-0.0164953711581256,-0.0785976169254925
439.87,0.0481015387992987,-0.0291146810447035,-0.126665828375615,-0.0332688988891288,-0.0124725486644916,-0.0732345985500529
440.34,0.0487056513945393,-0.0291432730488143,-0.126466615916758,-0.0329091157730492,-0.00846090472180999,-0.0679161443427133
440.8,0.0491070457808396,-0.0291751166879124,-0.126087019125508,-0.0326444046575409,-0.00464502904005695,-0.0628511227150272
441.27,0.0493882384584587,-0.0292005081272985,-0.125620299886532,-0.0324077362799333,-0.000783870442599628,-0.0577332723023391
441.74,0.0495348350677109,-0.0292243928517255,-0.12507689372962,-0.0322099149634425,0.00302671124627825,-0.0526729770980643
442.21,0.049507969268439,-0.0292634749466355,-0.124393979580246,-0.0320833368830297,0.0066988411834195,-0.0477476475001451
442.67,0.0493315301530644,-0.0293133857651674,-0.123625171403621,-0.0320107916081031,0.0101707588837651,-0.0430318281231153
443.14,0.0489965383051138,-0.029379284424202,-0.122737996837083,-0.0319876002829821,0.0135722047015202,-0.0383302769979446
443.61,0.0485188368008787,-0.0294590925445407,-0.12177792631105,-0.0320041771476118,0.0168456536760293,-0.0337162437199906
444.08,0.0478679788459341,-0.0295672372308339,-0.120682970976529,-0.0320835675472349,0.0198916252097308,-0.0292855164746002
444.55,0.0470623676483264,-0.0297025599811896,-0.11948328000034,-0.0322144639262605,0.0227329403277094,-0.0250101714258821
445.01,0.0461290772347768,-0.0298648837358682,-0.118206820649762,-0.032394489071686,0.0253035795574193,-0.0209885526678372
445.48,0.0450345591932749,-0.0300650453229366,-0.116798352828288,-0.0326346609048591,0.027706452029499,-0.0170572584109862
445.95,0.0438175444063366,-0.0303007988606825,-0.11530921992965,-0.0329304173420243,0.0299182472837561,-0.0132727032421789
446.42,0.0424671052835559,-0.0305805133926709,-0.113696998568224,-0.0332960632983566,0.0318548476999573,-0.00972674498568774
446.88,0.0410397490732269,-0.0308949511593818,-0.112028357656482,-0.0337172921348936,0.0335246824298082,-0.00644693434778128
447.35,0.0394874440738853,-0.031257574030849,-0.110237156980363,-0.0342132206331637,0.0350047560194845,-0.00328709594391747
447.82,0.0378642444437551,-0.031660388930211,-0.108380021661001,-0.0347756824707634,0.0363002211655707,-0.00027234983554011
448.28,0.0361902486563113,-0.0320932844987634,-0.106463851991047,-0.0353894583965329,0.03729013519233,0.00242789725119663
448.75,0.034444666084174,-0.0325711541975922,-0.10446708811357,-0.0360819721275368,0.0381749502331508,0.00510697118083331
449.22,0.0326411823108524,-0.0330821379959725,-0.102401304134267,-0.0368321510404947,0.0388366305140077,0.00759598476260455
449.69,0.0308070785680516,-0.0336243071136307,-0.100294396324284,-0.0376415880589018,0.0393547311056236,0.00998870660161597
450.15,0.0289500519312494,-0.0341797418869779,-0.0981773371904549,-0.0384680084038091,0.0396428919175427,0.012128792761553
450.62,0.0270379622790087,-0.034774035377173,-0.0959913812311819,-0.0393651342680746,0.0398473758217976,0.0142806886529655
451.09,0.0250730724931479,-0.0353901219125261,-0.0937668990380618,-0.0402865376023994,0.0398828349402444,0.0162785157254466
451.56,0.0230802501079048,-0.0360295743466889,-0.0915152527038706,-0.0412418415088887,0.0398132495014408,0.0182044789735566
452.02,0.0210623298322651,-0.0366778919854679,-0.0892795470331508,-0.0421731510441827,0.0395855623611705,0.0198961386407525
452.49,0.0189848353520368,-0.0373693608527426,-0.0869743603598085,-0.0431584702887791,0.0392900228291522,0.0215874711102462
452.96,0.0168499373319589,-0.0380940010352577,-0.0846463982653998,-0.0441391159389054,0.0388777311689827,0.0231109926347283
453.42,0.0147179617834811,-0.0388410485073991,-0.0823516616004917,-0.0451005682306275,0.0383917368666472,0.0244737993587913
453.89,0.0124974781313493,-0.0396482526331833,-0.0799953067877481,-0.0460802944018601,0.0378211580623743,0.0257302258039882
454.36,0.010248690577,-0.0405035528236828,-0.0776299295130012,-0.0470679978775567,0.0371940535688367,0.0268811159825137
454.82,0.00798726073071623,-0.0413931924795039,-0.0753180941311154,-0.0479938375910816,0.0365101935147319,0.0278006518525786
455.29,0.00566625092787039,-0.0423544270184631,-0.0729537022268726,-0.0489555156989347,0.0357794961953749,0.028670559685988
455.76,0.00330171524546057,-0.0433725309618882,-0.0706003036863462,-0.0498797091532831,0.0350080156972245,0.0293750087025353
456.23,0.000917313976184103,-0.0444447943859331,-0.0682544804333018,-0.0507943174415845,0.0342108866494579,0.0299836029684323
456.69,-0.00146648094646414,-0.0455479358351336,-0.065980976796341,-0.0516200641368635,0.0334153537727267,0.030419087228813
457.16,-0.00391240938187007,-0.046720830354751,-0.0636647777045457,-0.0524607692107835,0.0325887169420223,0.030817115370544
457.63,-0.00640099338818828,-0.0479388048333917,-0.0613702272842239,-0.0532341104029798,0.0317611210227522,0.0311068123302515
458.09,-0.00886954683225379,-0.0491673173526405,-0.0591413395250737,-0.0539378331390806,0.0309533667672605,0.0313223790520071
458.56,-0.0114263561012871,-0.0504533726638077,-0.0568816280355072,-0.0545972324766663,0.0301347686243345,0.0314858097656731
459.03,-0.014010888304432,-0.0517613304728305,-0.0546336207249548,-0.0552127838577699,0.0293184516181588,0.0316191066947407
459.49,-0.0165909198165637,-0.0530662789756501,-0.0524667404487902,-0.0557099316566265,0.0285469201730639,0.0316836573467071
459.96,-0.0192460415841105,-0.0544067186941401,-0.0502601379514148,-0.0561902795668317,0.0277566697887334,0.0317519373376514
460.43,-0.0219412627798907,-0.055761667067357,-0.0480876668245884,-0.0565806086812441,0.0269899388463129,0.0317847954119634
460.89,-0.0246076448007863,-0.0570957053849015,-0.0459918473100462,-0.05689501943276,0.0262541997359073,0.0318014313450476
461.36,-0.0273509152910696,-0.0584587644737963,-0.0438770177336421,-0.057165817590049,0.0255095618238013,0.0318165958724437
461.83,-0.0301176257987414,-0.0598296022558625,-0.0418139408259093,-0.0573488307813808,0.0247902988521816,0.031811771805141
462.29,-0.0328355418068392,-0.0611702854229113,-0.039840601980917,-0.057461808969251,0.0241051823783503,0.0318010196465256
462.76,-0.0356154930483174,-0.0625347200111756,-0.0378754389379495,-0.0575097631059956,0.0234279659755452,0.0317858042018813
463.22,-0.0383327039672667,-0.0638601588126222,-0.0360046791434587,-0.0574900353690472,0.0227914930205301,0.0317682908186248
463.69,-0.0410997372790624,-0.0651989667191836,-0.0341477498638662,-0.0574000475214631,0.022172589642274,0.0317489993154592
464.16,-0.0438487552262921,-0.0665092469213985,-0.0323328094078609,-0.0572499749569404,0.0215860201988046,0.0317337585742246
464.62,-0.0465297740169162,-0.0677812529791497,-0.0306283097148916,-0.0570017862491989,0.0210586380087614,0.0317095511687387
465.09,-0.0492399300245063,-0.0690357139447913,-0.0289071661169138,-0.0566934330085586,0.0205568533429879,0.0316908685054131
465.56,-0.0519258309499757,-0.0702568933240949,-0.0272240147347216,-0.0562980518232632,0.02010365167066,0.0316673078686324
466.02,-0.0545387353150783,-0.0714364794798676,-0.0256323959253237,-0.055805270544125,0.0197103957834743,0.0316363550224014
466.49,-0.0571714254952937,-0.0725893795971981,-0.0240058091367703,-0.0552314305123384,0.0193597500744312,0.0315988687666385
466.95,-0.059731803590693,-0.0737049116024736,-0.0224610451526745,-0.0545664267346392,0.019066628836095,0.0315544211358927
467.42,-0.0623097907617111,-0.0747949760153795,-0.0208724233815009,-0.0538127243028389,0.0188224768069985,0.0314939229082702
467.89,-0.0648610502240847,-0.0758588860211757,-0.0192986285096129,-0.0529699778638974,0.0186315466541617,0.0314168956727586
468.35,-0.0673436846981026,-0.0768996335668447,-0.0178029635667195,-0.0520553369020888,0.0184873348789009,0.0313348671203765
468.82,-0.0698435287422776,-0.077927189318021,-0.0162600746571315,-0.0510508793524547,0.0183910224848289,0.0312219619383799
469.29,-0.0723220198853647,-0.0789531900102265,-0.0147508444673114,-0.0499701286261246,0.0183316096830179,0.0310973250925718
469.75,-0.0747209513690003,-0.0799493187242254,-0.0132933335506003,-0.0488478405861037,0.018306076869123,0.0309599138003165
470.22,-0.0771403662634815,-0.0809536567054441,-0.0118100005662099,-0.0476424278324835,0.0183102751806606,0.0307948436446697
470.68,-0.0794859343849695,-0.0819441344190566,-0.0104142830684226,-0.0464074820971687,0.018326217427116,0.0306482860442654
471.15,-0.0818482066465782,-0.0829375808303876,-0.00898215491997766,-0.0450988776289184,0.0183616065375143,0.0304663401773758
471.62,-0.0841826956402292,-0.0839280447761258,-0.00759386831903794,-0.0437449958735257,0.0183971238597878,0.0302960213290927
472.08,-0.0864387201191633,-0.0848871200169819,-0.00626197027540288,-0.0423807588761321,0.0184273721566003,0.0301304379785176
472.55,-0.088717444709407,-0.0858541806071138,-0.00491372352994932,-0.0409511287807214,0.0184470317474076,0.0299469631976936
473.01,-0.0909140068904496,-0.0867873027217837,-0.00364630045051882,-0.0395176876324268,0.0184421788412708,0.0298087738062039
473.48,-0.0931375979513907,-0.0877266290055704,-0.00234731904650797,-0.0380253757010213,0.0184103942743464,0.029637257569217
473.94,-0.0952802633077584,-0.0886284875126481,-0.00110909157660596,-0.0365382903479114,0.0183448759337045,0.0294952779877848
474.41,-0.0974377774478207,-0.0895328206245587,0.000137279290582671,-0.0349962695153922,0.0182397329657426,0.0293569049351593
474.88,-0.0995725001586775,-0.0904258526913099,0.00137568000602074,-0.0334368902733483,0.0180898034340627,0.029203288598865
475.34,-0.101603376247007,-0.0912737591233426,0.0025509406195675,-0.0318923896662175,0.0179119113443532,0.0290940979248333
475.81,-0.103665900901483,-0.0921379915016817,0.00375331474206361,-0.0303067381134949,0.0176796739303952,0.0289429647099862
476.27,-0.105629311260717,-0.0929635209358186,0.0049046072789106,-0.0287450773842898,0.0174236605557214,0.0288135454642659
476.74,-0.107588593783094,-0.0937927989295614,0.00606367368457484,-0.0271450447431606,0.0171325960706465,0.0286801077469497
477.2,-0.109456377286531,-0.094589979814327,0.00718028029689101,-0.0255778621414661,0.0168257155743892,0.0285485899038528
477.67,-0.111332711656162,-0.0953980503505128,0.00830663948301553,-0.0239817788825369,0.0164847063350497,0.028397169109484
478.14,-0.113128077154367,-0.0961786048809654,0.00940658229183947,-0.0223851060653343,0.0161492138928668,0.0282649089341897
478.6,-0.114823210757745,-0.0969223843647367,0.01046262575395,-0.0208252410448646,0.0158228671937572,0.0281382883338323
479.07,-0.116515373127998,-0.0976694928577658,0.0115223435564348,-0.0192389898558603,0.0154837737989221,0.0279995264652548
479.53,-0.118047659019247,-0.0983538924197739,0.0125375508014819,-0.0176759800714852,0.0151985411730725,0.0278991884413614
480,-0.119597222832875,-0.0990454750471938,0.0135577200348004,-0.0160894010878395,0.0148984718971028,0.0277802824839674
480.46,-0.121010560358999,-0.0996812392287028,0.0145413668483475,-0.014527250323645,0.0146476983804735,0.0276899957173824
480.93,-0.122375168415483,-0.100298609510514,0.0155343890298307,-0.0129260892658957,0.0144232907586014,0.0276137473896369
481.39,-0.123630144761365,-0.100871418551908,0.0164975707920079,-0.0113528179677138,0.0142374061461946,0.0275572837719392
481.86,-0.124859136073553,-0.101436028994691,0.0174706076008118,-0.00974537900207843,0.0140686920531409,0.0275121957033059
482.32,-0.125909702971264,-0.101938808261515,0.0184313006837997,-0.0081499687466919,0.0139703150229027,0.0275097070161482
482.79,-0.126954439678772,-0.1024461824222,0.0194003874402786,-0.00652695053956731,0.0138787485110214,0.0275185366386127
483.25,-0.127847430592069,-0.102907488237128,0.0203570548879813,-0.00492438519733244,0.013842241994962,0.0275666820891955
483.72,-0.128656177218152,-0.103355670354505,0.0213372545054731,-0.00328116034743429,0.0138455638547238,0.0276528817833102
484.18,-0.129343107141811,-0.103774200798081,0.0222990741309009,-0.00166856815781251,0.0138893687253433,0.027779041945317
484.65,-0.129967606945998,-0.104195188746665,0.0232747112353298,-2.40829444094621e-05,0.0139651800250601,0.0279506465354976
485.11,-0.130407666690874,-0.104569672452496,0.0242472991974354,0.00159883126445569,0.0141022932548715,0.0281846565620678
485.58,-0.130809862782023,-0.104962028156779,0.0252220931654172,0.00324610634209967,0.0142649811646526,0.0284729349175701
486.04,-0.131065576517657,-0.105322864274939,0.0261825342814033,0.00486331523163837,0.0144756706135505,0.0288252963457266
486.51,-0.131248436929433,-0.105692728654369,0.0271511293883876,0.00651039658942195,0.0147259106933957,0.029251040515055
486.97,-0.131267685140797,-0.106020026048246,0.0281122628842087,0.00812800122769879,0.0150226016123932,0.0297466052008783
487.44,-0.131244039780297,-0.106369748213147,0.0290704259961315,0.0097715069693602,0.0153510553417518,0.0303189433160512
487.9,-0.131099088280125,-0.106690537892563,0.0300108307614098,0.0113799977534853,0.0157099612480262,0.0309531248329732
488.37,-0.130859229851986,-0.107009358558662,0.030965151854336,0.0130193679886492,0.0161053034572276,0.0316709275144622
488.83,-0.130538699115244,-0.10731291253496,0.0318929355520911,0.0146185019173324,0.0165163653231719,0.0324381161248923
489.3,-0.130151842444171,-0.107626905405774,0.032826491096322,0.0162452266086633,0.0169569307192021,0.0332832132876729
489.76,-0.129669239507402,-0.107912210932348,0.033743074257469,0.0178282664310886,0.0174074973925572,0.0341646092893088
490.23,-0.129097496285033,-0.108192951296776,0.0346742412954228,0.0194334471920728,0.017883720519183,0.0351140088707297
490.69,-0.128462729243822,-0.108455680687008,0.0355805106380777,0.0209898979140833,0.0183630716104715,0.0360853871159668
491.16,-0.127760636914718,-0.108721890254523,0.0364942781408121,0.0225652638756395,0.0188667845439929,0.0371187612074451
491.62,-0.126958585153024,-0.108942335083133,0.0373972185212848,0.0240831206865733,0.0193644797863108,0.0381577023591968
492.09,-0.126109373456414,-0.109172670235364,0.0383010042249258,0.0256188044279625,0.0198886346497714,0.0392561507875987
492.55,-0.125189934417198,-0.109366063066552,0.0391864226643561,0.0270972010365233,0.0204067058604714,0.0403541235150059
493.02,-0.124202125603897,-0.109551485495797,0.0400812535235896,0.0285888114489997,0.020949609045083,0.0415045623913179
493.48,-0.123139397716298,-0.109686752317671,0.04096162664219,0.0300187806041039,0.0214763243295742,0.0426413655264445
493.95,-0.122029801925275,-0.109818988737201,0.0418498743156503,0.0314659353374692,0.0220328544351866,0.043831534588374
494.41,-0.120876473683852,-0.10990943786588,0.042720439662591,0.0328581095983025,0.0225740526972742,0.0450057771928037
494.87,-0.119678053881503,-0.109969983029469,0.0435893470951157,0.0342319975226199,0.0231151959936486,0.0461907572260792
495.34,-0.118412623344474,-0.109999623300579,0.0444758730910594,0.035618874021997,0.0236643163883553,0.0474078003044644
495.8,-0.117139240897839,-0.109996074546529,0.0453420601665689,0.0369616598064538,0.0241939681112272,0.0485995593878331
496.27,-0.115816884452689,-0.10996626314193,0.0462260737576663,0.0383250036060971,0.0247330876532168,0.0498192292796788
496.73,-0.114485849625223,-0.109894550843735,0.0470878129502985,0.039644229853278,0.0252345851343642,0.0509954869661777
497.2,-0.113109609950849,-0.109791918327301,0.0479666301688657,0.0409869564542076,0.0257363404293252,0.052189859853531
497.66,-0.11172701804144,-0.109640665340316,0.0488163069145423,0.0422850901118382,0.0261813746337648,0.053327536645042
498.13,-0.110307840336722,-0.10945918337053,0.0496836058720302,0.0436136521398875,0.0266277493096371,0.0544858195190945
498.59,-0.108894298631972,-0.109233808012724,0.0505205664928182,0.0449048960220773,0.0270221383657409,0.0555945476124166
499.05,-0.107463152001867,-0.108964558510695,0.0513473366242968,0.0461925504711932,0.0273823662412811,0.056687040848888
499.52,-0.10598295002522,-0.108640994345779,0.052180552191752,0.0475057213796685,0.027713491574969,0.0577891594549653
499.98,-0.104516850502058,-0.108273862117648,0.0529845731631474,0.0487894889537462,0.02800046021318,0.0588572718846888
500.45,-0.103002143642019,-0.107847286890495,0.0537997529361049,0.0501055401243089,0.0282627893145292,0.0599470556192392
500.91,-0.101501234421085,-0.107370260048395,0.0545843608265446,0.0513887688625648,0.0284741278532395,0.0610058144360144
501.37,-0.0999842076703541,-0.106835890929478,0.0553630202542577,0.0526718715821027,0.028648486397858,0.0620657555192247
501.84,-0.0984182302834064,-0.106229567086046,0.0561558548428818,0.0539822235206738,0.0287885065845791,0.0631526439848774
502.3,-0.0968705249039523,-0.105576932305063,0.0569328579611812,0.0552631151838149,0.0288887263549042,0.0642216808861013
502.77,-0.0952714840320604,-0.104850342622406,0.0577357231966538,0.0565756801958459,0.0289580969061832,0.0653232667395417
503.23,-0.0936942001118316,-0.104082347787119,0.0585264101351851,0.057849706069016,0.0289881342249264,0.0664013683501888
503.69,-0.0921023693006661,-0.103261395676732,0.0593299853184,0.0591179648546327,0.0289870741556489,0.0674808885482845
504.16,-0.0904597910801035,-0.102371715359526,0.0601684441956081,0.0604063505002242,0.028956474096936,0.0685819901110073
504.62,-0.0888346329080893,-0.101455571176196,0.0610096256082111,0.061658520449636,0.0289001580900866,0.069654234343306
505.09,-0.0871491722965882,-0.100475295834112,0.0618959752725664,0.062935335380232,0.0288196474472926,0.0707420468151219
505.55,-0.0854816683849654,-0.099481847424887,0.0627870417224717,0.0641665086495368,0.028719026810567,0.0717932460775153
506.01,-0.0837896407526493,-0.0984568437875103,0.0637070272886804,0.0653865789654122,0.0286015588801038,0.0728309551352294
506.48,-0.0820273683760871,-0.0973778257545504,0.064681432728663,0.0666293873040676,0.0284692785096371,0.0738742858708545
506.94,-0.0802845581814667,-0.0963030006017283,0.0656661505315278,0.0678224016416888,0.0283278189755536,0.0748842281050904
507.4,-0.0785058015530543,-0.0952033479005871,0.0666894511248592,0.0690154726615605,0.0281816023427609,0.0758782808333485
507.87,-0.0766500994664358,-0.094056779707676,0.0677762266461485,0.0702355313536364,0.0280310345022675,0.0768756949028516
508.33,-0.0748094263769442,-0.0929199226027204,0.0688803053056637,0.0714213051633764,0.0278797895739972,0.0778462558137265
508.8,-0.0728919604821418,-0.0917398596391303,0.0700528104246688,0.0726382375441319,0.0277278168925227,0.0788239131325455
509.26,-0.070995812653463,-0.0905746188935323,0.0712435618006203,0.073826678517165,0.027574657168352,0.0797850756090246
509.72,-0.0690850473126557,-0.0894014826080121,0.0724775894809086,0.0750156924298625,0.0274141795381393,0.0807579067571047
510.19,-0.0670985330282067,-0.0881905541012222,0.073782979354926,0.0762450482347681,0.0272570733846223,0.0817387640622739
510.65,-0.0651484464939611,-0.0870038889155362,0.0751017330443011,0.0774510904531656,0.0270929951950798,0.0827184011162781
511.11,-0.0631901390912329,-0.0858172623170534,0.0764584399992311,0.0786637699638816,0.0269215487991482,0.0837117113011185
511.58,-0.0611773328080787,-0.0846073932043062,0.077880325399404,0.0799115788088204,0.0267441106538322,0.0847317912950348
512.04,-0.0592173596454884,-0.0834329927882002,0.0793008557076363,0.0811341251782154,0.0265506452316378,0.0857619101866499
512.5,-0.0572638735470762,-0.0822699774368717,0.0807442887728034,0.0823588020569961,0.0263415328777666,0.0868143685904608
512.97,-0.055279249530884,-0.081096490600156,0.0822357364398141,0.0836099332291669,0.0261082942508215,0.0879145319434522
513.43,-0.0533522375453351,-0.079964771955819,0.0837043899513969,0.0848319236222172,0.0258572819702871,0.0890164834250555
513.89,-0.0514445478847802,-0.0788511534857926,0.0851744814542512,0.0860492985298529,0.0255798528552863,0.0901434478876016
514.36,-0.0495100031042303,-0.0777334545970089,0.0866726711387686,0.0872874269893565,0.025275140956168,0.0913067061910292
514.82,-0.0476532128770912,-0.0766581346137968,0.0881236324466151,0.0884894269612051,0.0249316818024977,0.0924815776198333
515.28,-0.0458272815909618,-0.0756005331458326,0.0895545225715428,0.0896814609497203,0.0245487694985384,0.0936773599906673
515.75,-0.0439877630603133,-0.0745388752685337,0.0909923242458473,0.0908878133027124,0.0241222462656662,0.0949057769706568
516.21,-0.0422353228911925,-0.0735124981717902,0.0923647310696011,0.0920555371897328,0.0236457662010701,0.09613641586754
516.67,-0.0405341926726643,-0.0724950930669955,0.0936973577714859,0.0932103912794189,0.023107545149469,0.0973907478573441
517.14,-0.0388246742168898,-0.0714722712598282,0.0950232364503306,0.0943745306652595,0.0225193959551277,0.098659151482107
517.6,-0.0372103818520321,-0.0704763405119496,0.0962728733377736,0.0954984603404455,0.0218760247892714,0.0999173080534359
518.06,-0.0356480759959854,-0.0694868861076628,0.0974747081966691,0.0966048233726862,0.0211732685687985,0.101177886518254
518.53,-0.0340994734602549,-0.0684860314701713,0.0986533847111382,0.0977132081635932,0.0204002321816388,0.102457494016797
518.99,-0.0326474179507539,-0.0675062613888702,0.0997494586929235,0.0987767664469493,0.0195756047341171,0.103715784395186
519.45,-0.0312503413225905,-0.0665293427186598,0.100789362811284,0.0998155283933647,0.0186923197716767,0.10496975075286
519.91,-0.0299078800642016,-0.0655540877799192,0.10177104893177,0.10082716406793,0.0177523567809077,0.106218387915403
520.38,-0.028585967586137,-0.0645640594485501,0.102715162132906,0.101828015093285,0.016740390162572,0.107484131465889
520.84,-0.027351713977254,-0.0635883933381254,0.103574105402626,0.102779518451678,0.0156942078869304,0.108722855593821
521.3,-0.0261685900257899,-0.0626100815252249,0.104370596480152,0.103700336919456,0.0146016978874435,0.109957657732512
521.77,-0.0250107909609862,-0.0616061905202769,0.105119252318045,0.104609662575136,0.0134421570564583,0.111216878170684
522.23,-0.0239257634468681,-0.0606180569474183,0.105788126627109,0.105469677375107,0.0122696624802816,0.112448540044184
522.69,-0.0228865855857716,-0.0596231904136525,0.10639451669528,0.106301719110613,0.0110647937499536,0.113681008475519
523.15,-0.0218918550540601,-0.0586206816122594,0.106939855548032,0.107108107797264,0.00983238065693934,0.114915582564925
523.62,-0.020917932173298,-0.0575947069393406,0.10743826736395,0.107904314457349,0.00855078596525448,0.116182136242497
524.08,-0.0200103394817984,-0.0565754537349081,0.107867384085087,0.108667818330747,0.00727688900681961,0.117424658134578
524.54,-0.0191439486361141,-0.0555482245297217,0.108244030025011,0.109414784937262,0.00598938492031584,0.118671729023971
525.01,-0.0182987798498933,-0.0544973723822425,0.108580601663607,0.110160393234064,0.00466554181885449,0.11995570712522
525.47,-0.0175111093761131,-0.0534558142905654,0.108863776016045,0.110882981398355,0.00336360038315458,0.121214467481904
525.93,-0.0167588398855299,-0.0524086981107201,0.109107197673414,0.111596679291215,0.00205986731077747,0.122478752632551
